internal_id	source_id	source_header	safe_id	source_type	sequence_sha256	has_internal_stop	contig	start	end	strand	gene_id	transcript_id	final_output_id
IRN_001319	gnl|WGS:ZZZZ|Megafenestra_008061-P1	gnl|WGS:ZZZZ|Megafenestra_008061-P1 large ribosomal subunit protein bL33m-like	IRN_001319	protein_fasta	fedd2ef60e7b336394ad8dbb0e6ae92fab1f8116f69c366f7c6c83a44c51b77b	false							
IRN_001320	gnl|WGS:ZZZZ|Megafenestra_008062-P1	gnl|WGS:ZZZZ|Megafenestra_008062-P1 uncharacterized protein Megafenestra_008062, partial	IRN_001320	protein_fasta	a0f82e23ac62d43002867076cf0f8280d23669c37dbf06d1f54756b06a294e20	false							
IRN_001321	gnl|WGS:ZZZZ|Megafenestra_008064-P1	gnl|WGS:ZZZZ|Megafenestra_008064-P1 putative ATP-dependent RNA helicase an3, partial	IRN_001321	protein_fasta	3a66558b1306c90109126098ba47df6d3ed459e546ccd2ab8c3c3547408223bf	false							
IRN_001322	gnl|WGS:ZZZZ|Megafenestra_008065-P1	gnl|WGS:ZZZZ|Megafenestra_008065-P1 D-aspartate oxidase-like, partial	IRN_001322	protein_fasta	fd73714f1ca9f3351f99d236872b2e8578f72debddb368dc986b6021424fec14	false							
IRN_001323	gnl|WGS:ZZZZ|Megafenestra_008066-P1	gnl|WGS:ZZZZ|Megafenestra_008066-P1 trimethylguanosine synthase 1, partial	IRN_001323	protein_fasta	e0fd2dd05780cb685a5db8f0a495e16f76fdcba34a95fc9b7cdd952c4283de3f	false							
IRN_001324	gnl|WGS:ZZZZ|Megafenestra_008068-P1	gnl|WGS:ZZZZ|Megafenestra_008068-P1 hexokinase-2-like, partial	IRN_001324	protein_fasta	4231112833dcc14e215af9a669cfb184667637d6120ff91c72426fcb3bd736a1	false							
IRN_001325	gnl|WGS:ZZZZ|Megafenestra_008069-P1	gnl|WGS:ZZZZ|Megafenestra_008069-P1 RAC serine/threonine-protein kinase-like, partial	IRN_001325	protein_fasta	d47a7ffcc5be631f37999ce40fb54418079e20d4a517eab7c5051ccd2deb83e6	false							
IRN_001326	gnl|WGS:ZZZZ|Megafenestra_008071-P1	gnl|WGS:ZZZZ|Megafenestra_008071-P1 ATP-binding cassette sub-family C member 10-like, partial	IRN_001326	protein_fasta	c2eb66f122bb2a417e5d88641952e5c5270d40a1b0c526ea080f90d2115e6a4a	false							
IRN_001327	gnl|WGS:ZZZZ|Megafenestra_008072-P1	gnl|WGS:ZZZZ|Megafenestra_008072-P1 alpha-1,3/1,6-mannosyltransferase ALG2-like	IRN_001327	protein_fasta	877aaae5015b635bd8090fabe9d80292bcf3d9411f7e0842e9877ceb90d2d2c8	false							
IRN_001328	gnl|WGS:ZZZZ|Megafenestra_008074-P1	gnl|WGS:ZZZZ|Megafenestra_008074-P1 spliceosome-associated protein CWC15 homolog	IRN_001328	protein_fasta	5ca592f753d7f66a9eb68ffa8f84dfa0425a6c1993052cee851e6c5f5bb00c3e	false							
IRN_001329	gnl|WGS:ZZZZ|Megafenestra_008076-P1	gnl|WGS:ZZZZ|Megafenestra_008076-P1 LOW QUALITY PROTEIN: magnesium transporter NIPA2-like, partial	IRN_001329	protein_fasta	7eacdeae22dd45a7f6b6312af7916d1e6ba87b79860598c1efc254ba18bdd183	false							
IRN_001330	gnl|WGS:ZZZZ|Megafenestra_008078-P1	gnl|WGS:ZZZZ|Megafenestra_008078-P1 DNA polymerase epsilon subunit 2-like, partial	IRN_001330	protein_fasta	1038c23a1a73a0179ba2637ca3e85aaf8c87c4328db943c7363caa275f41bdc4	false							
IRN_001331	gnl|WGS:ZZZZ|Megafenestra_008079-P1	gnl|WGS:ZZZZ|Megafenestra_008079-P1 uncharacterized protein Megafenestra_008079, partial	IRN_001331	protein_fasta	4e23aad26e5ce3cc64ce2a82d43208b388c3240ca82db6d756da12a968817af3	false							
IRN_001332	gnl|WGS:ZZZZ|Megafenestra_008080-P1	gnl|WGS:ZZZZ|Megafenestra_008080-P1 putative elongation factor 1-beta	IRN_001332	protein_fasta	900588b3722ca439d1cdc146e0268dfecd5ff2e7b9a6521324eb8d3a43da0d84	false							
IRN_001333	gnl|WGS:ZZZZ|Megafenestra_008081-P1	gnl|WGS:ZZZZ|Megafenestra_008081-P1 ATP-binding cassette transporter scarlet	IRN_001333	protein_fasta	549336a9c44cc4b3a38478195d0322aa63b4ffcd2f936f762abfc4400d032a5c	false							
IRN_001334	gnl|WGS:ZZZZ|Megafenestra_008082-P1	gnl|WGS:ZZZZ|Megafenestra_008082-P1 mediator complex subunit 27	IRN_001334	protein_fasta	a656aae2bae0c2e59f3cac4a0d34d2da94d72c0119082bd65a02ce2f08ea03e1	false							
IRN_001335	gnl|WGS:ZZZZ|Megafenestra_008083-P1	gnl|WGS:ZZZZ|Megafenestra_008083-P1 10 kDa heat shock protein, mitochondrial-like	IRN_001335	protein_fasta	185f05d34cd8d34b8b027fa1bc964abf57f6aeb6256617de7ecb40c6ead0f724	false							
IRN_001336	gnl|WGS:ZZZZ|Megafenestra_008084-P1	gnl|WGS:ZZZZ|Megafenestra_008084-P1 PAN2-PAN3 deadenylation complex catalytic subunit PAN2	IRN_001336	protein_fasta	b1ad9be21ad011b98b3c8940a44765be3d84dfbc9d118585fe518746b75abb12	false							
IRN_001337	gnl|WGS:ZZZZ|Megafenestra_008085-P1	gnl|WGS:ZZZZ|Megafenestra_008085-P1 RNA polymerase III subunit A	IRN_001337	protein_fasta	e5ed22622ba48eb97c8107b20b9892130c1e384ef74767253b7b9e06ab34b3f5	false							
IRN_001338	gnl|WGS:ZZZZ|Megafenestra_008087-P1	gnl|WGS:ZZZZ|Megafenestra_008087-P1 GTPase-activating protein CdGAPr	IRN_001338	protein_fasta	7171a3c19a743d6a8f45e3ef771d83e0b5e193feb40588dd31b1bfbaf40bb650	false							
IRN_001339	gnl|WGS:ZZZZ|Megafenestra_008088-P1	gnl|WGS:ZZZZ|Megafenestra_008088-P1 heat shock protein 60A-like	IRN_001339	protein_fasta	9532201c27a470668a451690b2101cb3bbff10880181e11fc2025dbb753f2a0c	false							
IRN_001340	gnl|WGS:ZZZZ|Megafenestra_008089-P1	gnl|WGS:ZZZZ|Megafenestra_008089-P1 transmembrane protein 132C dtn	IRN_001340	protein_fasta	65a99eb5a56208a015795f661292ec64edb378cb0435092dd541e559374ef201	false							
IRN_001341	gnl|WGS:ZZZZ|Megafenestra_008090-P1	gnl|WGS:ZZZZ|Megafenestra_008090-P1 SEC14-like protein 2	IRN_001341	protein_fasta	1b00fe88488cddfdc282110f5bae95b70037643b39805c2b9dc32a74d219a64c	false							
IRN_001342	gnl|WGS:ZZZZ|Megafenestra_008091-P1	gnl|WGS:ZZZZ|Megafenestra_008091-P1 SEC14-like protein 2	IRN_001342	protein_fasta	006d5a2025619f94853dc1e78f4e86dc58575b71076a83fb920da03be5056d1e	false							
IRN_001343	gnl|WGS:ZZZZ|Megafenestra_008092-P1	gnl|WGS:ZZZZ|Megafenestra_008092-P1 nucleolar complex protein 4 homolog B	IRN_001343	protein_fasta	a6fd96a5881fa781005aca980308fa6bd7ab2362c7231962fe95ee3ad5f3e13f	false							
IRN_001344	gnl|WGS:ZZZZ|Megafenestra_008093-P1	gnl|WGS:ZZZZ|Megafenestra_008093-P1 sphingomyelin phosphodiesterase 4	IRN_001344	protein_fasta	21ce0f6406c091ef9556e1698bbf0c0071caff2fce98444e2593a4361f019037	false							
IRN_001345	gnl|WGS:ZZZZ|Megafenestra_008094-P1	gnl|WGS:ZZZZ|Megafenestra_008094-P1 solute carrier family 15 member 4-like	IRN_001345	protein_fasta	10db2b71e1a3bc4ac9284a44c75de10b799e7445f99917265713624c863b42fb	false							
IRN_001346	gnl|WGS:ZZZZ|Megafenestra_008095-P1	gnl|WGS:ZZZZ|Megafenestra_008095-P1 insulin-like peptide receptor, partial	IRN_001346	protein_fasta	176ce0abf9e45857ddffca4e9b4f2db30a1ea15252e0d36c0557dffd763fcabd	false							
IRN_001347	gnl|WGS:ZZZZ|Megafenestra_008096-P1	gnl|WGS:ZZZZ|Megafenestra_008096-P1 signal peptide peptidase-like protein	IRN_001347	protein_fasta	74fcb9706dcde101990d1a45588018016895e315d339df04b676f3d1d45481ef	false							
IRN_001348	gnl|WGS:ZZZZ|Megafenestra_008099-P1	gnl|WGS:ZZZZ|Megafenestra_008099-P1 DNA-directed RNA polymerase III subunit RPC8-like, partial	IRN_001348	protein_fasta	16bcbe2bf8915ed6d7af5b705ca3aa73e301fd7312cca01f780ff892c091fe9b	false							
IRN_001349	gnl|WGS:ZZZZ|Megafenestra_008100-P1	gnl|WGS:ZZZZ|Megafenestra_008100-P1 uncharacterized protein Megafenestra_008100, partial	IRN_001349	protein_fasta	c70a7087cf9cff3b76bfd6891c0377b766ef9b6c7ded7eb31c5d451e1d1d02b8	false							
IRN_001350	gnl|WGS:ZZZZ|Megafenestra_008102-P1	gnl|WGS:ZZZZ|Megafenestra_008102-P1 metabotropic glutamate receptor-like, partial	IRN_001350	protein_fasta	3900f42a045fd9710597e2e293b647b16e5a8d1de299f462c607b4561e3046ce	false							
IRN_001351	gnl|WGS:ZZZZ|Megafenestra_008114-P1	gnl|WGS:ZZZZ|Megafenestra_008114-P1 alpha-(1,3)-fucosyltransferase C-like, partial	IRN_001351	protein_fasta	4bf60e55feae4ce20a613b8f24490a11676f9ee8ceceaaf0f92eb5351f98e0de	false							
IRN_001352	gnl|WGS:ZZZZ|Megafenestra_008125-P1	gnl|WGS:ZZZZ|Megafenestra_008125-P1 transcription initiation factor TFIID subunit 10-like, partial	IRN_001352	protein_fasta	7409530a5b2c29c066b4cc1f943aede3e2df430f52ba0d1e1ed6a7e616cd30ea	false							
IRN_001353	gnl|WGS:ZZZZ|Megafenestra_008128-P1	gnl|WGS:ZZZZ|Megafenestra_008128-P1 mitochondrial Rho GTPase	IRN_001353	protein_fasta	4707bb2ea9a31ab81c3ec613578a7a8e547cbff7c064823acf9a6ad5e3c25dae	false							
IRN_001354	gnl|WGS:ZZZZ|Megafenestra_008129-P1	gnl|WGS:ZZZZ|Megafenestra_008129-P1 F-box only protein 30-like	IRN_001354	protein_fasta	e656e713890fc9b1bd7e4e8a6ecb05ee01872a2f4c68948abfe6872eb0555c16	false							
IRN_001355	gnl|WGS:ZZZZ|Megafenestra_008130-P1	gnl|WGS:ZZZZ|Megafenestra_008130-P1 agrin-like	IRN_001355	protein_fasta	864bed3b10da2344443ed6e9bacfb32b75163268f3dcc2247b1f5978223f26d9	false							
IRN_001356	gnl|WGS:ZZZZ|Megafenestra_008131-P1	gnl|WGS:ZZZZ|Megafenestra_008131-P1 phosphoinositide-dependent kinase 1	IRN_001356	protein_fasta	0f34317a25f4116702765244b526965101f1b8485ff7b516a007b3763d113126	false							
IRN_001357	gnl|WGS:ZZZZ|Megafenestra_008132-P1	gnl|WGS:ZZZZ|Megafenestra_008132-P1 dynactin 3, p24 subunit	IRN_001357	protein_fasta	d14d3c0f85de21347a7dcd435cef7c19505c48fc73b8077ab2e94eb2f4f4cb88	false							
IRN_001358	gnl|WGS:ZZZZ|Megafenestra_008133-P1	gnl|WGS:ZZZZ|Megafenestra_008133-P1 activated Cdc42 kinase-like	IRN_001358	protein_fasta	624b5a32bd07efa903f4b7ffb0bc42e7292da4a962b1ea35672e3110df5b3767	false							
IRN_001359	gnl|WGS:ZZZZ|Megafenestra_008134-P1	gnl|WGS:ZZZZ|Megafenestra_008134-P1 little elongation complex subunit 2-like	IRN_001359	protein_fasta	e3c807575851c580fb3688ba60392324a04f37563d285ce15f0e06212ac06dbf	false							
IRN_001360	gnl|WGS:ZZZZ|Megafenestra_008136-P1	gnl|WGS:ZZZZ|Megafenestra_008136-P1 ventricular zone expressed PH domain-containing protein melted	IRN_001360	protein_fasta	09b1a804c2ced9d3de96833e70ec02ea305e3a16789217d85e808e2fb2b54994	false							
IRN_001361	gnl|WGS:ZZZZ|Megafenestra_008137-P1	gnl|WGS:ZZZZ|Megafenestra_008137-P1 carbonyl reductase [NADPH] 1-like	IRN_001361	protein_fasta	ca3948233bd8c13cee242dbdfb07478745330de1ed0a6a0045165a0cd4bdbcb0	false							
IRN_001362	gnl|WGS:ZZZZ|Megafenestra_008138-P1	gnl|WGS:ZZZZ|Megafenestra_008138-P1 transient receptor potential cation channel subfamily A member 1 homolog	IRN_001362	protein_fasta	dfdd1e46e80a64c4e96e7f6c30b4bd0f18ac426b4e2f67c2af88003c03d759fe	false							
IRN_001363	gnl|WGS:ZZZZ|Megafenestra_008139-P1	gnl|WGS:ZZZZ|Megafenestra_008139-P1 high-affinity choline transporter 1-like	IRN_001363	protein_fasta	b702362cec212be92122c2aa40e1e1a2503755674337bfdabff9664231a18d08	false							
IRN_001364	gnl|WGS:ZZZZ|Megafenestra_008140-P1	gnl|WGS:ZZZZ|Megafenestra_008140-P1 prefoldin subunit 4	IRN_001364	protein_fasta	50fa716f9649a0e8fac0e4cf1de7ae8488ac0e68932166ca3aaf00cb1c0b2a7a	false							
IRN_001365	gnl|WGS:ZZZZ|Megafenestra_008141-P1	gnl|WGS:ZZZZ|Megafenestra_008141-P1 uncharacterized protein Megafenestra_008141	IRN_001365	protein_fasta	7c78590ab087878ed60120959fe73869de6706fab00a76a970a3f8c4fa7d811e	false							
IRN_001366	gnl|WGS:ZZZZ|Megafenestra_008142-P1	gnl|WGS:ZZZZ|Megafenestra_008142-P1 mitochondrial ribosomal protein L32	IRN_001366	protein_fasta	71c2e538388a899b679cf9af28882431d3edb136fdb04df499e3cf15967c53d9	false							
IRN_001367	gnl|WGS:ZZZZ|Megafenestra_008143-P1	gnl|WGS:ZZZZ|Megafenestra_008143-P1 decaprenyl diphosphate synthase subunit 1 qless	IRN_001367	protein_fasta	ee0e49eb334d4eec70735b8447f382e79c0dcabfa74522c056a667abcaee7d61	false							
IRN_001368	gnl|WGS:ZZZZ|Megafenestra_008144-P1	gnl|WGS:ZZZZ|Megafenestra_008144-P1 serine/threonine-protein kinase/endoribonuclease IRE1-like	IRN_001368	protein_fasta	4afca9828d9d605c6181ea42fb76bad9a45101eb6cf0ee2abd3b75bb49bb7feb	false							
IRN_001369	gnl|WGS:ZZZZ|Megafenestra_008145-P1	gnl|WGS:ZZZZ|Megafenestra_008145-P1 HMG coenzyme A reductase	IRN_001369	protein_fasta	17d7eb5a9807406ac57fbb1e6d0efcf07d9e2f05fba2ca985a2a28887aa7af1b	false							
IRN_001370	gnl|WGS:ZZZZ|Megafenestra_008147-P1	gnl|WGS:ZZZZ|Megafenestra_008147-P1 glutamate carboxypeptidase 2-like	IRN_001370	protein_fasta	41d893fb5034345ea3e28663e23a68d6e620813ea2e4e11243dff4d5b07be7d6	false							
IRN_001371	gnl|WGS:ZZZZ|Megafenestra_008148-P1	gnl|WGS:ZZZZ|Megafenestra_008148-P1 zwei Ig domain protein zig-8-like	IRN_001371	protein_fasta	d4e2ea9436d802daa32f7573eeb31cfdbe1ed231e7babc06ae102122a69acbe0	false							
IRN_001372	gnl|WGS:ZZZZ|Megafenestra_008149-P1	gnl|WGS:ZZZZ|Megafenestra_008149-P1 bridge-like lipid transfer protein family member 3B	IRN_001372	protein_fasta	642b9710d84d7e0d99a72a4bb4ce276e6f474927ae64569d9326a1fb25e7bd9e	false							
IRN_001373	gnl|WGS:ZZZZ|Megafenestra_008150-P1	gnl|WGS:ZZZZ|Megafenestra_008150-P1 protein SHQ1 homolog	IRN_001373	protein_fasta	bca44ba8042c12869dd4081a924169536e4782699ba318e9a4c4a243cb24ae4a	false							
IRN_001374	gnl|WGS:ZZZZ|Megafenestra_008151-P1	gnl|WGS:ZZZZ|Megafenestra_008151-P1 dipeptidase 1-like	IRN_001374	protein_fasta	9ff4dea57e1d7d5b328a81324758c1e7195fe434d0a4c90cd64fcf30340b1b4b	false							
IRN_001375	gnl|WGS:ZZZZ|Megafenestra_008152-P1	gnl|WGS:ZZZZ|Megafenestra_008152-P1 cofilin/actin-depolymerizing factor homolog	IRN_001375	protein_fasta	891e3ffcd54e8b85e471a887d627606d318e6ade8c46b03a7d5caaf211a6a804	false							
IRN_001376	gnl|WGS:ZZZZ|Megafenestra_008153-P1	gnl|WGS:ZZZZ|Megafenestra_008153-P1 beta-alanine transporter-like	IRN_001376	protein_fasta	a3920b498c9dc3843e9ec00c51e8a826b64cd2a2a15e2d750797d3abb90306eb	false							
IRN_001377	gnl|WGS:ZZZZ|Megafenestra_008154-P1	gnl|WGS:ZZZZ|Megafenestra_008154-P1 transcription factor E2F5-like	IRN_001377	protein_fasta	546761df4668fce8f49f8cffaebc284512df5f4959189e649df7899b07be3919	false							
IRN_001378	gnl|WGS:ZZZZ|Megafenestra_008155-P1	gnl|WGS:ZZZZ|Megafenestra_008155-P1 acetyl-coenzyme A transporter 1	IRN_001378	protein_fasta	d7e0b0c9646c731ad0ed4fb80cdcd75b1a8f9babd0a278e7df26505984a46a2d	false							
IRN_001379	gnl|WGS:ZZZZ|Megafenestra_008156-P1	gnl|WGS:ZZZZ|Megafenestra_008156-P1 carbonyl reductase [NADPH] 3-like	IRN_001379	protein_fasta	35f8aee6beac66d23a36395cda454f8005c36ff0f1d667c391db25f5ff779fc2	false							
IRN_001380	gnl|WGS:ZZZZ|Megafenestra_008158-P1	gnl|WGS:ZZZZ|Megafenestra_008158-P1 uncharacterized protein Megafenestra_008158	IRN_001380	protein_fasta	41825d4af5a92a2b5b3ac06f2ec3fc838eda292e11e170e84d592519080614f1	false							
IRN_001381	gnl|WGS:ZZZZ|Megafenestra_008159-P1	gnl|WGS:ZZZZ|Megafenestra_008159-P1 arylsulfatase B	IRN_001381	protein_fasta	80694ef4d5c3b73673b3143b46ee9da62505bf957835a656698169163e00c0d8	false							
IRN_001382	gnl|WGS:ZZZZ|Megafenestra_008160-P1	gnl|WGS:ZZZZ|Megafenestra_008160-P1 SCAPER domain-containing protein short spindle 3	IRN_001382	protein_fasta	e2845c58eab0ed45ea114edbe7c47b5b92fef390b80d80529ee593f7e3b1e43f	false							
IRN_001383	gnl|WGS:ZZZZ|Megafenestra_008161-P1	gnl|WGS:ZZZZ|Megafenestra_008161-P1 tubulin polyglutamylase complex subunit 2	IRN_001383	protein_fasta	b2271f40570b86792bc0a9d6302097048cb5560824c9b6c5d1201a95f344cf6a	false							
IRN_001384	gnl|WGS:ZZZZ|Megafenestra_008162-P1	gnl|WGS:ZZZZ|Megafenestra_008162-P1 E3 ubiquitin-protein ligase Nedd4	IRN_001384	protein_fasta	f5cc612eb1cca21ad6cc1a2927c0f83c825c5b797b60ab232c53ce2d9240975c	false							
IRN_001385	gnl|WGS:ZZZZ|Megafenestra_008163-P1	gnl|WGS:ZZZZ|Megafenestra_008163-P1 uncharacterized protein Megafenestra_008163	IRN_001385	protein_fasta	f158dc93e64c0ca85e6bd1e03cd029d6de9c86fac526612d01d475cff04e8fa3	false							
IRN_001386	gnl|WGS:ZZZZ|Megafenestra_008164-P1	gnl|WGS:ZZZZ|Megafenestra_008164-P1 uncharacterized protein Megafenestra_008164	IRN_001386	protein_fasta	ee1f45d694d2d324576785c0f4afba84835a74068600b54658e304a647774c07	false							
IRN_001387	gnl|WGS:ZZZZ|Megafenestra_008165-P1	gnl|WGS:ZZZZ|Megafenestra_008165-P1 TWiK family of potassium channels protein 7	IRN_001387	protein_fasta	c52843397035cf99749bfc593c0a6f5994cddd6b74965fc02d37a27672bdc997	false							
IRN_001388	gnl|WGS:ZZZZ|Megafenestra_008166-P1	gnl|WGS:ZZZZ|Megafenestra_008166-P1 V-type proton ATPase subunit e 2-like	IRN_001388	protein_fasta	539d863ab7e73cf4f1d36c12caed5f3ffb61a30c896cbb7f1549d57fc71a5d16	false							
IRN_001389	gnl|WGS:ZZZZ|Megafenestra_008167-P1	gnl|WGS:ZZZZ|Megafenestra_008167-P1 glutathione S-transferase LANCL1	IRN_001389	protein_fasta	11e61e4344a2c4262599860d47af0c5a446c024f7b6a323b1f85ee8f62b4532e	false							
IRN_001390	gnl|WGS:ZZZZ|Megafenestra_008169-P1	gnl|WGS:ZZZZ|Megafenestra_008169-P1 succinate dehydrogenase assembly factor 4, mitochondrial-like	IRN_001390	protein_fasta	e9617a0f376b63d2aa80268896eebc682276ece0c172c927b0cc62718592d7e9	false							
IRN_001391	gnl|WGS:ZZZZ|Megafenestra_008170-P1	gnl|WGS:ZZZZ|Megafenestra_008170-P1 protein polybromo	IRN_001391	protein_fasta	de407a4abc77847c2b86825474d670dcb41a799faa42cd031ceb82b46230ac4f	false							
IRN_001392	gnl|WGS:ZZZZ|Megafenestra_008171-P1	gnl|WGS:ZZZZ|Megafenestra_008171-P1 short-chain dehydrogenase/reductase family 42E member 1-like	IRN_001392	protein_fasta	bd851f425a784d80e434d895e7f562543de90ae853552fa472d98a4089b7483b	false							
IRN_001393	gnl|WGS:ZZZZ|Megafenestra_008174-P1	gnl|WGS:ZZZZ|Megafenestra_008174-P1 BAG domain-containing protein starvin	IRN_001393	protein_fasta	a7a7d26fce9f7cca9120919f9df51a1de8d499fc9483e83dde8cb3bdcae23e1a	false							
IRN_001394	gnl|WGS:ZZZZ|Megafenestra_008175-P1	gnl|WGS:ZZZZ|Megafenestra_008175-P1 OTU domain-containing protein 3-like	IRN_001394	protein_fasta	57282e608df5193ae31176670139405503dd5902b8da87c70736cb3906d9396d	false							
IRN_001395	gnl|WGS:ZZZZ|Megafenestra_008176-P1	gnl|WGS:ZZZZ|Megafenestra_008176-P1 DENN domain-containing protein Crag	IRN_001395	protein_fasta	a556c8825f2e9348a34d090a8f6cdb9d4bef22f60f87280bc6cd6e45b158bb48	false							
IRN_001396	gnl|WGS:ZZZZ|Megafenestra_008177-P1	gnl|WGS:ZZZZ|Megafenestra_008177-P1 vesicular inhibitory amino acid transporter-like	IRN_001396	protein_fasta	fdc345f62c674f4b325318ce93283415e46c677aea8cb1301f1d21a710abea68	false							
IRN_001397	gnl|WGS:ZZZZ|Megafenestra_008178-P1	gnl|WGS:ZZZZ|Megafenestra_008178-P1 mitochondrial trifunctional protein beta subunit	IRN_001397	protein_fasta	c2ef8c86e3ec816bbbf791f022b99397f0f90feaf76775a572debdacd275682c	false							
IRN_001398	gnl|WGS:ZZZZ|Megafenestra_008179-P1	gnl|WGS:ZZZZ|Megafenestra_008179-P1 retinol dehydrogenase 13	IRN_001398	protein_fasta	4ff60d6f013c89d00556c0793d91c5565b1a6aa8eb47f83397960f86beef76c1	false							
IRN_001399	gnl|WGS:ZZZZ|Megafenestra_008181-P1	gnl|WGS:ZZZZ|Megafenestra_008181-P1 LIM1_Isl and LIM2_Isl domain-containing protein tup	IRN_001399	protein_fasta	45ee69f10d0099195e9e672188ea4b4053e06562566cb232d9598335d1375ea5	false							
IRN_001400	gnl|WGS:ZZZZ|Megafenestra_008182-P1	gnl|WGS:ZZZZ|Megafenestra_008182-P1 E3 ubiquitin-protein ligase RNF115-like	IRN_001400	protein_fasta	d71a29098c3257b822d0409b486ce1448b5a9b2e32375c395f998a155912409e	false							
IRN_001401	gnl|WGS:ZZZZ|Megafenestra_008183-P1	gnl|WGS:ZZZZ|Megafenestra_008183-P1 uncharacterized protein Megafenestra_008183	IRN_001401	protein_fasta	524d2907d3513e0ebfe550ec49351e10b40e12fd72a9f8da8aa87c04ca74b2fc	false							
IRN_001402	gnl|WGS:ZZZZ|Megafenestra_008184-P1	gnl|WGS:ZZZZ|Megafenestra_008184-P1 uncharacterized protein Megafenestra_008184	IRN_001402	protein_fasta	3aef68131976be148df738f48083a93bc2d3204cc545f559575eca7caf096ae7	false							
IRN_001403	gnl|WGS:ZZZZ|Megafenestra_008185-P1	gnl|WGS:ZZZZ|Megafenestra_008185-P1 transient receptor potential cation channel subfamily A member 1-like	IRN_001403	protein_fasta	08ba4bd9d3b4fdcf82a015d098de689760558ef5c2d78887ed87ea11d2a48ce5	false							
IRN_001404	gnl|WGS:ZZZZ|Megafenestra_008186-P1	gnl|WGS:ZZZZ|Megafenestra_008186-P1 maltase A3-like	IRN_001404	protein_fasta	2e9f76c1048ab48d4f07af833a597f3864b68db27bd58aeec5d19354201b37d2	false							
IRN_001405	gnl|WGS:ZZZZ|Megafenestra_008187-P1	gnl|WGS:ZZZZ|Megafenestra_008187-P1 maltase A3-like	IRN_001405	protein_fasta	399946f4a8e530eb654399c9970d491651b6aa80ac3b7108284aae34b34fe2e6	false							
IRN_001406	gnl|WGS:ZZZZ|Megafenestra_008188-P1	gnl|WGS:ZZZZ|Megafenestra_008188-P1 maltase A3-like	IRN_001406	protein_fasta	94a49c01a8035403600238efba4400d81fbd64b456eac9ccd32103880a756e8d	false							
IRN_001407	gnl|WGS:ZZZZ|Megafenestra_008189-P1	gnl|WGS:ZZZZ|Megafenestra_008189-P1 integrator complex subunit 7	IRN_001407	protein_fasta	a0cec5f0c70239b8d40ce1e2de740be097a9cd45027a3a77fca3c54331c4da47	false							
IRN_001408	gnl|WGS:ZZZZ|Megafenestra_008190-P1	gnl|WGS:ZZZZ|Megafenestra_008190-P1 uncharacterized protein Megafenestra_008190	IRN_001408	protein_fasta	837239dc0c468d51f69aa0c0f532ac4d650a625a12cb5479af0334f95ded3eb6	false							
IRN_001409	gnl|WGS:ZZZZ|Megafenestra_008192-P1	gnl|WGS:ZZZZ|Megafenestra_008192-P1 SEC14 domain and spectrin repeat-containing protein 1-B	IRN_001409	protein_fasta	b09f9ad7c19259462064b832a5a40a9a5c3dc2e33782380e6a5160d555a7e0bb	false							
IRN_001410	gnl|WGS:ZZZZ|Megafenestra_008193-P1	gnl|WGS:ZZZZ|Megafenestra_008193-P1 F-box protein pallbearer	IRN_001410	protein_fasta	93ae215e31575607540b99d40f7c5341194db9131a0516ed61d285ef1fdae278	false							
IRN_001411	gnl|WGS:ZZZZ|Megafenestra_008194-P1	gnl|WGS:ZZZZ|Megafenestra_008194-P1 signal sequence receptor subunit 1 l(1)G0320	IRN_001411	protein_fasta	7a009e5b1cc82e64183c8ee439003024273033bbdef8768030f5acc3ada515c9	false							
IRN_001412	gnl|WGS:ZZZZ|Megafenestra_008195-P1	gnl|WGS:ZZZZ|Megafenestra_008195-P1 small ribosomal subunit protein eS19-like	IRN_001412	protein_fasta	c0a7289f62e68e374e69df87f8b266892fcb2b328518e8a82929a4a8390798f5	false							
IRN_001413	gnl|WGS:ZZZZ|Megafenestra_008196-P1	gnl|WGS:ZZZZ|Megafenestra_008196-P1 bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1-like	IRN_001413	protein_fasta	6e3749f8fc9e8b6615b6b7f16c31657517cfa0a72baa0c6cdfa7c6fd851fde3c	false							
IRN_001414	gnl|WGS:ZZZZ|Megafenestra_008197-P1	gnl|WGS:ZZZZ|Megafenestra_008197-P1 LOW QUALITY PROTEIN: WD repeat-containing protein 70-like, partial	IRN_001414	protein_fasta	76bfbd0e264ac48c63974c829495d9ebd34304901ddcdb29a30673719567f7aa	false							
IRN_001415	gnl|WGS:ZZZZ|Megafenestra_008201-P1	gnl|WGS:ZZZZ|Megafenestra_008201-P1 alpha-(1,3)-fucosyltransferase C-like, partial	IRN_001415	protein_fasta	bd44045f4d4fbb2e33002333f406f6657187b27879907df8c376f8a8cbea30cb	false							
IRN_001416	gnl|WGS:ZZZZ|Megafenestra_008202-P1	gnl|WGS:ZZZZ|Megafenestra_008202-P1 DNA-(apurinic or apyrimidinic site) endonuclease 2-like	IRN_001416	protein_fasta	2d151160d1ea1590f54bf45d7d7c984abe5e0f969b9210c37e839b791a0af567	false							
IRN_001417	gnl|WGS:ZZZZ|Megafenestra_008204-P1	gnl|WGS:ZZZZ|Megafenestra_008204-P1 NADH dehydrogenase (ubiquinone) B14.7 subunit	IRN_001417	protein_fasta	cf177684d40b475e1ab640dc6c1d4e2dc085393b65f882bce620225fd4095663	false							
