canonical_internal_id	provisional_internal_id	annotation_track	source_id	transcript_id	cds_signature	sequence_sha256
IRN_006142	IRN_006142	Dmagna_LRV_IRs_braker_fixed	g15512.t1	g15512.t1	CM058179.1|-|8587224-8588636-0,8588704-8594779-1,8595415-8596123-2,8596763-8597975-0,8603106-8603645-0	a1ef4b3b521c5bd901c8cc46bdabfb1c117230bc7d40827f96530e249921e0f8
IRN_006143	IRN_006143	Dmagna_LRV_IRs_braker_fixed	g15513.t1	g15513.t1	CM058179.1|+|8605260-8605368-0,8605431-8606710-2,8606773-8607811-0,8607879-8609524-2	b24e813f02c83427fcc27a66a734adb9cee0cd4c28fceed10d50c55ad66de514
IRN_006144	IRN_006144	Dmagna_LRV_IRs_braker_fixed	g15513.t2	g15513.t2	CM058179.1|+|8607181-8607811-0,8607879-8609524-2	20bf561581e99d8b70c74314d36c214b13f7341f14155b30517e3b92cf760ef4
IRN_006145	IRN_006145	Dmagna_LRV_IRs_braker_fixed	g15514.t1	g15514.t1	CM058179.1|+|8615002-8615112-0,8615216-8615304-0,8615375-8615456-1,8615532-8615690-0,8615773-8615965-0,8616031-8616252-2,8616295-8616452-2,8616529-8616677-0,8616756-8617065-1	b24a756ab1e521fc210aff6d1b096b26e098f6881deb626a43c1a09150e7f91b
IRN_006146	IRN_006146	Dmagna_LRV_IRs_braker_fixed	g15514.t2	g15514.t2	CM058179.1|+|8615002-8615112-0,8615216-8615304-0,8615375-8615456-1,8615532-8615690-0,8615773-8615965-0,8616031-8616252-2,8616340-8616452-2,8616529-8616677-0,8616756-8617065-1	20ff27b67c5b46ad9b2141a812b1a1ab21198f43346f94dc3acfcec54d85e2fd
IRN_006147	IRN_006147	Dmagna_LRV_IRs_braker_fixed	g15514.t3	g15514.t3	CM058179.1|+|8615002-8615112-0,8615216-8615304-0,8615375-8615456-1,8615532-8615690-0,8615773-8615965-0,8616031-8616212-2,8616324-8616452-0,8616529-8616677-0,8616756-8617065-1	6aa3fe2159db7caf6941b24d880d97ff442aedb10ff1fb6f0d7a4c94de777f18
IRN_006148	IRN_006148	Dmagna_LRV_IRs_braker_fixed	g15515.t1	g15515.t1	CM058179.1|+|8623244-8623467-0,8623529-8623823-1	ce2cf223471ca57fdaebba709016045039112cc89b187b3bfd82b43d4200b196
IRN_006149	IRN_006149	Dmagna_LRV_IRs_braker_fixed	g15516.t1	g15516.t1	CM058179.1|+|8629835-8630560-0	79340edbfe78cec627ab3615f93214731de428c6556149830d2f3c94a9ac3191
IRN_006150	IRN_006150	Dmagna_LRV_IRs_braker_fixed	g15517.t1	g15517.t1	CM058179.1|-|8631944-8632843-0	e8f3d88227ae5d8a81bef28c0588144e148086a539c55f215c052df76134857d
IRN_006151	IRN_006151	Dmagna_LRV_IRs_braker_fixed	g15518.t1	g15518.t1	CM058179.1|-|8632982-8633311-0,8633422-8633706-0	e2ba0779daa9c2e0a2e396f8996950fec7265a5fb359ad8114c93567f044069e
IRN_006152	IRN_006152	Dmagna_LRV_IRs_braker_fixed	g15519.t1	g15519.t1	CM058179.1|-|8633770-8633940-0,8634019-8634286-1,8634355-8635055-0	cf2f698456c009293ce7bd478a9896a2a18a94e3d727836342bd71559c1fffb4
IRN_006153	IRN_006153	Dmagna_LRV_IRs_braker_fixed	g1552.t1	g1552.t1	CM058171.1|+|11735051-11735168-0,11735243-11735605-2,11735734-11735786-2	54b92f667f394441ff0a4eaae2b38ab291bb15a855c549f31ff3e8fb30a9cde7
IRN_006154	IRN_006154	Dmagna_LRV_IRs_braker_fixed	g15520.t1	g15520.t1	CM058179.1|-|8635274-8635912-0	a22dd86fe7595f92ec1036f344fa3077aed9a59e127c2810f5af5b1633c75fc6
IRN_006155	IRN_006155	Dmagna_LRV_IRs_braker_fixed	g15521.t1	g15521.t1	CM058179.1|+|8638979-8639235-0,8639338-8639567-1,8639623-8640500-2	fac1d82ef8cf9709a7b1b2dad60cf1de281fe6c7bca514ab4bb3e75db9f7fda6
IRN_006156	IRN_006156	Dmagna_LRV_IRs_braker_fixed	g15522.t1	g15522.t1	CM058179.1|-|8641148-8641513-0,8642614-8643051-0,8643139-8643735-0	5eac54061de533421ad0b67ef26fd2973e8b6e2a2600682c264fe383504b95a3
IRN_006157	IRN_006157	Dmagna_LRV_IRs_braker_fixed	g15523.t1	g15523.t1	CM058179.1|+|8658509-8658808-0	b3cc71f0bbdecd0ffe951a7177ead94787f122c34dce8faa5f033947fc43a07e
IRN_006158	IRN_006158	Dmagna_LRV_IRs_braker_fixed	g15524.t1	g15524.t1	CM058179.1|-|8666601-8666963-0	42861f7c3a2f42f2849ae0f42e2ca5b8a0603d222b42f151662e008495554fa0
IRN_006159	IRN_006159	Dmagna_LRV_IRs_braker_fixed	g15525.t1	g15525.t1	CM058179.1|+|8686368-8686601-0,8686660-8686833-0,8686906-8686980-0,8687042-8687152-0,8687214-8687677-0,8687744-8688311-1	e9017c5ce1a3968f8a0da9cc57fb552acbca1d7a1b3b45925db6f6f3a6053187
IRN_006160	IRN_006160	Dmagna_LRV_IRs_braker_fixed	g15526.t1	g15526.t1	CM058179.1|-|8691655-8692077-0	6830de4d021e4e0fe04b961a190b0e9f12f087e2cffef3c50af1f04d4ceeecc4
IRN_006161	IRN_006161	Dmagna_LRV_IRs_braker_fixed	g15527.t1	g15527.t1	CM058179.1|+|8707372-8710485-0	241b5d4af9dc68b22f418fdfc909aa78ea876bff1909477fc4f697ba97f755df
IRN_006162	IRN_006162	Dmagna_LRV_IRs_braker_fixed	g15528.t1	g15528.t1	CM058179.1|-|8711786-8711825-1,8711915-8712645-0,8712723-8712905-0	5dc452a6ae231b3a745a6f37fc47bd7f02d1e51bcb10b6095ffb217cdf829855
IRN_006163	IRN_006163	Dmagna_LRV_IRs_braker_fixed	g15529.t1	g15529.t1	CM058179.1|-|8713154-8713320-2,8713382-8713709-0	2c9f46b25ff9806626ef12e0317d64aad5fc9e53550db27f5bfe1044be9b28ce
IRN_006163	IRN_045673	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna027786-T1	rna-Dmagna027786-T1	CM058179.1|-|8713154-8713320-2,8713382-8713709-0	2c9f46b25ff9806626ef12e0317d64aad5fc9e53550db27f5bfe1044be9b28ce
IRN_006164	IRN_006164	Dmagna_LRV_IRs_braker_fixed	g1553.t1	g1553.t1	CM058171.1|+|11736549-11738228-0	43dbdf51d4cdb2595d15a9eb054194a37f3ba290ad0bfedad46983b8f0ff7a07
IRN_006165	IRN_006165	Dmagna_LRV_IRs_braker_fixed	g15530.t1	g15530.t1	CM058179.1|+|8714347-8714415-0,8714488-8714823-0,8714990-8715452-0,8715528-8715683-2,8715745-8715876-2,8715942-8716261-2,8716325-8716505-0,8716568-8716849-2,8717467-8718000-2,8718136-8718269-2,8718342-8718783-0,8719060-8719139-2	7fc702fe292660b961186dcf053c0dc3c5595714b4a17a950e833c8ca02e2f4b
IRN_006166	IRN_006166	Dmagna_LRV_IRs_braker_fixed	g15531.t1	g15531.t1	CM058179.1|-|8750252-8750319-2,8750390-8750590-2,8750652-8750832-0,8750908-8751037-1,8751144-8751208-0	4e3e41bd9c0056c170dc11a7aaad0a70e578ef12f2197834d71d382aee6cd57a
IRN_006167	IRN_006167	Dmagna_LRV_IRs_braker_fixed	g15532.t1	g15532.t1	CM058179.1|-|8753445-8753591-0,8753657-8753875-0,8753930-8754075-2,8754147-8754317-2,8754430-8754599-1,8754976-8755079-0,8755146-8755313-0,8757911-8758552-0,8761915-8762391-0	10130ea565f91f7fbbd19a2693740166135d4f6cc08e4f7ac695e6cda7d13463
IRN_006168	IRN_006168	Dmagna_LRV_IRs_braker_fixed	g15533.t1	g15533.t1	CM058179.1|-|8763977-8764115-1,8764389-8764499-1,8764633-8764751-0,8764833-8765284-2,8765880-8766384-0,8766446-8766541-0	230948a661affbe45628bb9d3e2f3743975d4c3edb43cfa8877e5743d91d7732
IRN_006169	IRN_006169	Dmagna_LRV_IRs_braker_fixed	g15534.t1	g15534.t1	CM058179.1|+|8768337-8768484-0,8768527-8768582-2,8768681-8769039-0,8769134-8769317-1,8769425-8769607-0	f6226abe1faa3b2968090d000626a6dd3f646e0ccd1fb8b715b7d8b59763445d
IRN_006170	IRN_006170	Dmagna_LRV_IRs_braker_fixed	g15535.t1	g15535.t1	CM058179.1|-|8770204-8770333-1,8770413-8770579-0,8770638-8770715-0,8770825-8770979-2,8771252-8771421-1,8771516-8771550-0	133668571b1f8ddf997c07a7f882876ab3750bf12490f1ce99a1e10d91eaf9d2
IRN_006171	IRN_006171	Dmagna_LRV_IRs_braker_fixed	g15536.t1	g15536.t1	CM058179.1|-|8776053-8780786-0,8780876-8781154-0	bb01010aca247a59c182ef4d29a88b737a67516e9c1369b0e322fa8fdd988a0f
IRN_006172	IRN_006172	Dmagna_LRV_IRs_braker_fixed	g15537.t1	g15537.t1	CM058179.1|-|8781694-8782356-0,8782970-8783095-0	c96aaff94ed78a7f2ab5cb20eaca266a00cb7dd3c9e6d5a66e07de34668c9821
IRN_006173	IRN_006173	Dmagna_LRV_IRs_braker_fixed	g15538.t1	g15538.t1	CM058179.1|+|8786072-8786572-0	bb44d2977e8090ffce78e4ba5feb52b172401ca6812d0765badcb17b12162075
IRN_006174	IRN_006174	Dmagna_LRV_IRs_braker_fixed	g15539.t1	g15539.t1	CM058179.1|+|8787018-8787891-0,8787989-8788995-2	2b7c317991bc679331cd35a2579d9f3101f088cd5d6b9c5393c583a5600f9e68
IRN_006175	IRN_006175	Dmagna_LRV_IRs_braker_fixed	g1554.t1	g1554.t1	CM058171.1|+|11743399-11743542-0,11743653-11743807-0,11743941-11744211-1,11744321-11744762-0,11744926-11745008-2	aea55dfc56bc892364f0cb1ee70f6e4c2e93357e692e947a546514461c862de4
IRN_006176	IRN_006176	Dmagna_LRV_IRs_braker_fixed	g15540.t1	g15540.t1	CM058179.1|+|8789065-8790291-0	581c1dfc0996a55e0a486c90e526d2e01d3d3dcfa88bc332724a55a38f3d80fa
IRN_006177	IRN_006177	Dmagna_LRV_IRs_braker_fixed	g15541.t1	g15541.t1	CM058179.1|+|8796217-8796402-0,8796464-8796574-0,8796640-8796897-0	1d7c1b94905fc464e222f7b9c1b58610435e466e33287e4a5edd80b4e651d9d4
IRN_006178	IRN_006178	Dmagna_LRV_IRs_braker_fixed	g15542.t1	g15542.t1	CM058179.1|+|8797059-8797219-0,8800103-8800289-1	69b9ca4ee621374ed584ffe268154fce5856918820840fe53dd3072eb8e4065d
IRN_006179	IRN_006179	Dmagna_LRV_IRs_braker_fixed	g15543.t1	g15543.t1	CM058179.1|-|8800881-8801524-2,8801686-8802320-1,8802380-8802657-0	cd20b10cfad41322e21ec5396c8ee61c5412e56b82b635d1afc729ee6ce860de
IRN_006180	IRN_006180	Dmagna_LRV_IRs_braker_fixed	g15544.t1	g15544.t1	CM058179.1|-|8802755-8803169-1,8803281-8803531-0	8a66f45c542a5344949b59542d2962e8e0135f14f5c9a55bb18dfd013c3b8361
IRN_006181	IRN_006181	Dmagna_LRV_IRs_braker_fixed	g15545.t1	g15545.t1	CM058179.1|-|8803537-8803916-2,8803983-8804170-1,8804233-8804723-0,8804943-8805083-0	ac7ff39b9724f6666293bbf838d096fbb8abee28396325db0b020030073d8cd3
IRN_006182	IRN_006182	Dmagna_LRV_IRs_braker_fixed	g15546.t1	g15546.t1	CM058179.1|+|8806171-8806351-0,8808359-8808660-2	18ab0f14ff71f83ca11fb19b670f36caf95303878097b9d558d5ce5c25ef4e14
IRN_006183	IRN_006183	Dmagna_LRV_IRs_braker_fixed	g15547.t1	g15547.t1	CM058179.1|-|8811003-8811187-2,8811251-8812981-2,8813045-8813211-1,8813276-8813819-2,8813894-8814962-0,8815036-8815284-0,8815362-8815810-2,8815877-8815954-2,8821652-8821768-2,8821822-8822122-0	1bc61893aee6d8851d5dd22963b4c5739e450e4eefc97844ed6a9fc897caea50
IRN_006184	IRN_006184	Dmagna_LRV_IRs_braker_fixed	g15548.t1	g15548.t1	CM058179.1|+|8822394-8822492-0,8822563-8822899-0,8822961-8824013-2,8824087-8824325-2,8824432-8824497-0	32768bac6cca6997cd277aef31134f86402e57381b7147c424f74a2371d01a3a
IRN_006185	IRN_006185	Dmagna_LRV_IRs_braker_fixed	g15549.t1	g15549.t1	CM058179.1|-|8824985-8825121-2,8825179-8825452-0	aa96f64c1842d35610a0c09232e247c285c8e648f982534a2f449629713d1a3d
IRN_006186	IRN_006186	Dmagna_LRV_IRs_braker_fixed	g1555.t1	g1555.t1	CM058171.1|-|11748050-11748339-2,11748401-11748587-0,11748647-11748661-0	8cd9fb2e67e09572a2f3b275c7f1b1861b14ae1f6edcd5b444593abede1921a4
IRN_006186	IRN_028787	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna009750-T2	rna-Dmagna009750-T2	CM058171.1|-|11748050-11748339-2,11748401-11748587-0,11748647-11748661-0	8cd9fb2e67e09572a2f3b275c7f1b1861b14ae1f6edcd5b444593abede1921a4
IRN_006187	IRN_006187	Dmagna_LRV_IRs_braker_fixed	g15550.t1	g15550.t1	CM058179.1|-|8825466-8826455-0,8826516-8826884-0	a34912e6deb1512babd0474526f89318dcea6ccef59c8dbd5392d914c2eab0c9
IRN_006188	IRN_006188	Dmagna_LRV_IRs_braker_fixed	g15551.t1	g15551.t1	CM058179.1|-|8826908-8827571-1,8827675-8827882-2,8827951-8828404-0,8829826-8830005-0	ef5e12ed078ede9d29729be92b32f9b7bf0600856952bd3ce4da288a17cc4d61
IRN_006189	IRN_006189	Dmagna_LRV_IRs_braker_fixed	g15552.t1	g15552.t1	CM058179.1|+|8834148-8834910-0,8835039-8835565-2,8835665-8837329-0	5f689fae9501691ceecd99bf757079b485ac153583136701d3e9fec70f0c7f72
IRN_006190	IRN_006190	Dmagna_LRV_IRs_braker_fixed	g15553.t1	g15553.t1	CM058179.1|+|8837351-8838856-0	92fb7c21d9890f155c8ca65d176e7b2e47f707638348607e5f326ef2d9d2637d
IRN_006191	IRN_006191	Dmagna_LRV_IRs_braker_fixed	g15554.t1	g15554.t1	CM058179.1|-|8842380-8842422-1,8842529-8843292-0,8843356-8843640-0,8843701-8844054-0,8844117-8844308-0,8844367-8844625-1,8844683-8844800-2,8844863-8845121-0,8845183-8845253-2,8845328-8845504-2,8845571-8845716-1,8845777-8845878-1,8846993-8847291-0,8847400-8847579-0,8847651-8847853-2,8847920-8848064-0,8848221-8848352-0,8848412-8848627-0,8848689-8848884-1,8848945-8849079-1,8850460-8850592-2,8851410-8851563-0,8851624-8851864-1,8851927-8852161-2,8852241-8852550-0,8852608-8852983-1,8853054-8853394-0,8853458-8853578-1,8853754-8853964-2,8854026-8854190-2,8854264-8854675-0	ebf8bcc33a144a9380d1c5bd327a3e49bce658a0bb0fc5b2b8246d46e12bb657
IRN_006192	IRN_006192	Dmagna_LRV_IRs_braker_fixed	g15555.t1	g15555.t1	CM058179.1|+|8858757-8860703-0,8860771-8861244-0	bd517bc2476774d912184cbf147a74cad9a375963e7917b7006232c26558dc30
IRN_006193	IRN_006193	Dmagna_LRV_IRs_braker_fixed	g15556.t1	g15556.t1	CM058179.1|+|8861341-8863059-0	273a10482e3b87004edffbb7118720813369baabd46221376bb6732af0a3c459
IRN_006194	IRN_006194	Dmagna_LRV_IRs_braker_fixed	g15557.t1	g15557.t1	CM058179.1|+|8866546-8866617-0,8866683-8866805-0,8866889-8866993-0,8867054-8867176-0,8867253-8867351-0,8867419-8867535-0,8867605-8867913-0,8867976-8868182-0,8871173-8871370-0	437bcdfaec8aaca6541f22afa9af48a8ef07a59dcc3a23cd0cec85b85b74bd34
IRN_006195	IRN_006195	Dmagna_LRV_IRs_braker_fixed	g15558.t1	g15558.t1	CM058179.1|+|8876844-8877045-0,8877106-8877617-2	4a3abba192f846f511ca62f9b4d4fad8badf67c592e6b69c662b0f06537549b9
IRN_006195	IRN_045709	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna027868-T1	rna-Dmagna027868-T1	CM058179.1|+|8876844-8877045-0,8877106-8877617-2	4a3abba192f846f511ca62f9b4d4fad8badf67c592e6b69c662b0f06537549b9
IRN_006196	IRN_006196	Dmagna_LRV_IRs_braker_fixed	g15559.t1	g15559.t1	CM058179.1|+|8884926-8885144-0,8885220-8885336-0,8889130-8889262-0,8889322-8889594-2,8889665-8889732-2	f60795dc0ac8f76d95222c580bae866e4b5d45eb8b7d626111431854ae105911
IRN_006197	IRN_006197	Dmagna_LRV_IRs_braker_fixed	g1556.t1	g1556.t1	CM058171.1|+|11749599-11749632-0,11749725-11749979-2,11750056-11750162-2	cf9e397a59a0e30e9f5f6adf235afe4cf8741683772622542772d3bc89f4ab8d
IRN_006197	IRN_028788	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna009751-T1	rna-Dmagna009751-T1	CM058171.1|+|11749599-11749632-0,11749725-11749979-2,11750056-11750162-2	cf9e397a59a0e30e9f5f6adf235afe4cf8741683772622542772d3bc89f4ab8d
IRN_006198	IRN_006198	Dmagna_LRV_IRs_braker_fixed	g15560.t1	g15560.t1	CM058179.1|+|8894213-8895493-0	e72c3467de18c180b5e6c82c574d383d431b40a11d0e89addb7cd5cab61a8cf4
IRN_006199	IRN_006199	Dmagna_LRV_IRs_braker_fixed	g15561.t1	g15561.t1	CM058179.1|+|8895870-8897052-0,8897137-8897539-2,8897626-8897980-1,8898203-8899234-0,8900189-8900285-0,8900360-8900908-2,8901475-8901583-2,8901690-8901909-1	e9740e0db66515d0a63b4c679c1bc6c3820ff98ceeaaaaa511f9e3bd0d3f9f41
IRN_006200	IRN_006200	Dmagna_LRV_IRs_braker_fixed	g15562.t1	g15562.t1	CM058179.1|-|8908671-8909542-2,8909702-8910121-2,8910197-8910594-1,8910724-8910791-0	7dc1be8b5a7cdadb38273f683b4f22d95dbe56cba997e2dd3b4a2f7f89e9608b
IRN_006201	IRN_006201	Dmagna_LRV_IRs_braker_fixed	g15563.t1	g15563.t1	CM058179.1|-|8910848-8911338-2,8911540-8911603-0	983e1e41b9f9a835d3a95f5fe253e33b1555e62982cc394a905de3244528633b
IRN_006202	IRN_006202	Dmagna_LRV_IRs_braker_fixed	g15564.t1	g15564.t1	CM058179.1|-|8912096-8912718-2,8912824-8913382-0,8915939-8916268-0,8922413-8922665-1,8925867-8926020-2,8926070-8926563-1,8926631-8927163-0,8927229-8927577-1,8927644-8927900-0,8928194-8928543-2,8928616-8928772-0	682f61353f7d6c9c3f5fcfeb66c56d9be1747217b7ceb22fe3659ca7e5d22834
IRN_006203	IRN_006203	Dmagna_LRV_IRs_braker_fixed	g15565.t1	g15565.t1	CM058179.1|+|8937845-8938062-0,8943727-8943969-1,8944878-8945094-1	f4f5542dca20c2c052a7b108496294cae4f6f26e72b752697eb54f749dc70da6
IRN_006204	IRN_006204	Dmagna_LRV_IRs_braker_fixed	g15566.t1	g15566.t1	CM058179.1|-|8945476-8945616-0,8945693-8946095-1,8946285-8947111-0	16c666784de5c185947711cda025f267959059965abc24aaae2b180d97bd1e30
IRN_006205	IRN_006205	Dmagna_LRV_IRs_braker_fixed	g15567.t1	g15567.t1	CM058179.1|+|8959698-8960135-0,8960277-8960420-0	84a9486f5df850b95cb15f5096781428a7188b02cc2f6d05dff303b532b5ef22
IRN_006206	IRN_006206	Dmagna_LRV_IRs_braker_fixed	g15568.t1	g15568.t1	CM058179.1|+|8961148-8962032-0,8964185-8966764-0	73d7d2bb26d8c7b1aa09f477bd5d1317882ece79b1462d74aa9e3c801c88cae3
IRN_006207	IRN_006207	Dmagna_LRV_IRs_braker_fixed	g15569.t1	g15569.t1	CM058179.1|-|8969932-8970106-1,8970421-8970777-1,8970861-8970970-0,8971053-8971121-0	451fb9a5eb1c7d3cdf61de9bfc1008984ae4d0284143d84811e916e55890fa97
IRN_006208	IRN_006208	Dmagna_LRV_IRs_braker_fixed	g1557.t1	g1557.t1	CM058171.1|-|11750446-11750606-2,11750685-11750846-2,11750930-11751046-2,11751114-11751459-0,11751522-11752277-0	80e75e949c545e3f12cfd9e55fb34352f58f4ff16fbbad5f3e7faaa22ffb4998
IRN_006208	IRN_028789	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna009752-T1	rna-Dmagna009752-T1	CM058171.1|-|11750446-11750606-2,11750685-11750846-2,11750930-11751046-2,11751114-11751459-0,11751522-11752277-0	80e75e949c545e3f12cfd9e55fb34352f58f4ff16fbbad5f3e7faaa22ffb4998
IRN_006209	IRN_006209	Dmagna_LRV_IRs_braker_fixed	g15570.t1	g15570.t1	CM058179.1|+|8985266-8985510-0,8985986-8986133-1,8986203-8986586-0,8986660-8987132-0,8987709-8988390-1	23479354816d2f2f5a42fe9cc42eb8150caf65517d216b757610508eae530b08
IRN_006210	IRN_006210	Dmagna_LRV_IRs_braker_fixed	g15571.t1	g15571.t1	CM058179.1|-|8995333-8995542-0,8995599-8995863-1,8995928-8996065-1,8996147-8996220-0	b32eb41ac88c094b0fe991368b791fba3d4e125975f721994dcd468fa71135d6
IRN_006211	IRN_006211	Dmagna_LRV_IRs_braker_fixed	g15572.t1	g15572.t1	CM058179.1|+|8996341-8996403-0,8996499-8996672-0	ce65b71b9a3aca7109d43b1b205de4d4421cb94e2e9ddadcd1bd48fbebb387e5
IRN_006212	IRN_006212	Dmagna_LRV_IRs_braker_fixed	g15573.t1	g15573.t1	CM058179.1|-|9013948-9014239-1,9014957-9015540-0	ba450da0cb26123aecd0e2c0113d79a086c6f79e0a140f7e0d5e2b538b4e43da
IRN_006213	IRN_006213	Dmagna_LRV_IRs_braker_fixed	g15574.t1	g15574.t1	CM058179.1|-|9017313-9017522-0,9021859-9022319-2,9023475-9023573-2,9023653-9023788-0,9023899-9023949-0	94f261ba0d13436ac1216de1408105a7b07e91ab2201ca3049594d64b5d58bb4
IRN_006214	IRN_006214	Dmagna_LRV_IRs_braker_fixed	g15575.t1	g15575.t1	CM058179.1|-|9026365-9026750-2,9026810-9026957-0	e19a8e654e9eb8fe5173c157e8426493a6ccf48c8dfaf184620f351c911bb2dc
IRN_006215	IRN_006215	Dmagna_LRV_IRs_braker_fixed	g15576.t1	g15576.t1	CM058179.1|-|9026964-9027047-0,9027116-9027307-0,9027365-9027457-0	b8f017fcfd516621d32a48602ddfd8c3c2e05ab84d4c0e05fd693623480f7575
IRN_006215	IRN_045744	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna027903-T1	rna-Dmagna027903-T1	CM058179.1|-|9026964-9027047-0,9027116-9027307-0,9027365-9027457-0	b8f017fcfd516621d32a48602ddfd8c3c2e05ab84d4c0e05fd693623480f7575
IRN_006216	IRN_006216	Dmagna_LRV_IRs_braker_fixed	g15577.t1	g15577.t1	CM058179.1|-|9027706-9027815-2,9027872-9028127-0,9028186-9028508-2,9028569-9028714-1,9028777-9029030-0,9029096-9029191-0	262e77f7bd1602f2edd2feb0f7b67dd35257f5fa5a2fa9cfca682a8b06de4366
IRN_006217	IRN_006217	Dmagna_LRV_IRs_braker_fixed	g15578.t1	g15578.t1	CM058179.1|-|9032221-9036210-0	c324073c81267503cbc1ee9c392d79b682538c33a5432f8fe6f9be101b55c059
IRN_006218	IRN_006218	Dmagna_LRV_IRs_braker_fixed	g15579.t1	g15579.t1	CM058179.1|-|9036367-9036611-2,9038160-9038226-0	6b27b83328806ac2d3098d018b56a926e718d6926f2e9778621c81350c89f3dd
IRN_006219	IRN_006219	Dmagna_LRV_IRs_braker_fixed	g1558.t1	g1558.t1	CM058171.1|-|11753107-11753399-2,11753479-11753635-0,11753701-11753706-0	dfbdd681d32519525411c8d029f7cb61a5fdcfceb4c106b037bbc6a2bb60bfb4
IRN_006219	IRN_028790	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna009753-T1	rna-Dmagna009753-T1	CM058171.1|-|11753107-11753399-2,11753479-11753635-0,11753701-11753706-0	dfbdd681d32519525411c8d029f7cb61a5fdcfceb4c106b037bbc6a2bb60bfb4
IRN_006220	IRN_006220	Dmagna_LRV_IRs_braker_fixed	g15580.t1	g15580.t1	CM058179.1|+|9044530-9044753-0,9044815-9045112-1	de12304c16c7e2e88b94b2abc8ef4bc07884d89ab77aa9d91dd8ef38f6f016cf
IRN_006221	IRN_006221	Dmagna_LRV_IRs_braker_fixed	g15581.t1	g15581.t1	CM058179.1|-|9045196-9046637-2,9046835-9047344-2,9047415-9047530-1,9047767-9047885-0	6f99a531d5d5396061679306bd77938cb57745effef970138f0239c73cefd75b
IRN_006222	IRN_006222	Dmagna_LRV_IRs_braker_fixed	g15582.t1	g15582.t1	CM058179.1|-|9048498-9049361-0	2b60c57d4a86b9b842fffaac10397fb44e0dc1ea8ccc6dc2c2e36a47596b195b
IRN_006223	IRN_006223	Dmagna_LRV_IRs_braker_fixed	g15583.t1	g15583.t1	CM058179.1|-|9049506-9051263-0	72a69d0264b528a34188b514814c7cdc6c17cac9d8b2cc1a1a4f6c4c57d38173
IRN_006224	IRN_006224	Dmagna_LRV_IRs_braker_fixed	g15584.t1	g15584.t1	CM058179.1|+|9052941-9054608-0	2cbdd54933f83fd50ba3206291324d6d2f860e9b6cbc35164dbfdd2db44408d0
IRN_006225	IRN_006225	Dmagna_LRV_IRs_braker_fixed	g15585.t1	g15585.t1	CM058179.1|-|9055368-9056162-0	0a5bfe0960fb2cd12cbf8099a4714591a85bb062f121f6691a4909c3c7dc50be
IRN_006226	IRN_006226	Dmagna_LRV_IRs_braker_fixed	g15586.t1	g15586.t1	CM058179.1|+|9057432-9057521-0,9057813-9058064-0	6a89ba2ebb39f3605e334f0ef090876540962fd5e6279c05c59abeb7075ea750
IRN_006227	IRN_006227	Dmagna_LRV_IRs_braker_fixed	g15587.t1	g15587.t1	CM058179.1|+|9071267-9071353-0,9071417-9071926-0	a205c6b91c99486846c369dea4745fb3bff2060be20a6b553289b5603f7e0705
IRN_006228	IRN_006228	Dmagna_LRV_IRs_braker_fixed	g15588.t1	g15588.t1	CM058179.1|-|9075223-9075712-1,9078077-9078675-0,9078747-9078848-0,9078896-9079066-0,9079195-9079455-0,9079523-9079582-0,9087974-9088630-0,9088734-9089071-2,9089524-9090055-0	f4e5d3fcc9c5c55b0fc5441fdb9892d6838ead139d31829f14cb83866c1d6fe3
IRN_006229	IRN_006229	Dmagna_LRV_IRs_braker_fixed	g15589.t1	g15589.t1	CM058179.1|-|9090698-9091212-2,9091276-9091338-2,9091418-9091492-2,9091554-9091634-2,9095046-9095186-2,9095248-9095293-0	a5f1d0ef0885ab09c6cc0ef15911982ddd293e866a7fac7889f7c50bc3452119
IRN_006230	IRN_006230	Dmagna_LRV_IRs_braker_fixed	g1559.t1	g1559.t1	CM058171.1|+|11754316-11754541-0,11754603-11754935-2,11755000-11755618-2,11755790-11755982-1,11756069-11756386-0,11756633-11757328-0,11757572-11758279-0,11758358-11762476-0	be8c0ba4f6cda5b79851143d3a2fbcc018968da57cc039b37fc71d9a96262e38
IRN_006230	IRN_028791	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna009754-T1	rna-Dmagna009754-T1	CM058171.1|+|11754316-11754541-0,11754603-11754935-2,11755000-11755618-2,11755790-11755982-1,11756069-11756386-0,11756633-11757328-0,11757572-11758279-0,11758358-11762476-0	be8c0ba4f6cda5b79851143d3a2fbcc018968da57cc039b37fc71d9a96262e38
IRN_006231	IRN_006231	Dmagna_LRV_IRs_braker_fixed	g15590.t1	g15590.t1	CM058179.1|+|9096292-9096388-0,9096453-9096620-2,9096684-9097053-2,9097132-9097522-1	b7d216c47c93cd28f304d06e586a3346cae36453de8cf7f6127051a0426e9d04
